Policy Type Name,a_group,Insured'S Gender,perfecture_name,address Count
VL Endowment,51-60,2,Kagawa,1
VL Endowment,51-60,2,Kagoshima,1
VL Endowment,51-60,2,Kanagawa,1
VL Endowment,51-60,2,Kumamoto,7
VL Endowment,51-60,2,Kyoto,1
VL Endowment,51-60,2,Miyazaki,1
VL Endowment,51-60,2,Nagano,6
VL Endowment,51-60,2,Okayama,2
VL Endowment,51-60,2,Osaka,1
VL Endowment,51-60,2,Tokyo,2
VL Endowment,61-64,1,Chiba,1
VL Endowment,61-64,1,Gunma,1
VL Endowment,61-64,1,Kagoshima,1
VL Endowment,61-64,1,Kumamoto,1
VL Endowment,61-64,1,Miyazaki,1
VL Endowment,61-64,1,Nagano,1
VL Endowment,61-64,1,Okinawa,1
VL Endowment,61-64,2,Aichi,1
VL Endowment,61-64,2,Kumamoto,1
VL Endowment,61-64,2,Miyazaki,1
VL Endowment,61-64,2,Osaka,1
VL Endowment,greater than 64,1,Gunma,1
VL Endowment,greater than 64,1,Hokkaido,1
VL Endowment,greater than 64,1,Kagoshima,1
VL Endowment,greater than 64,1,Osaka,1
VL Endowment,greater than 64,1,Tokyo,1
VL Endowment,greater than 64,2,Ehime,1
VL Endowment,greater than 64,2,Kagoshima,1
VL Endowment,greater than 64,2,Kanagawa,1
VL Whole life,18-22,1,Kumamoto,1
VL Whole life,18-22,1,Miyazaki,1
VL Whole life,18-22,1,Niigata,1
VL Whole life,18-22,1,Okayama,1
VL Whole life,18-22,2,Mie,1
VL Whole life,18-22,2,Shiga,1
VL Whole life,23-30,1,Aichi,1
VL Whole life,23-30,1,Aomori,1
VL Whole life,23-30,1,Chiba,1
VL Whole life,23-30,1,Fukui,1
VL Whole life,23-30,1,Gifu,1
VL Whole life,23-30,1,Gunma,1
VL Whole life,23-30,1,Hyōgo,1
VL Whole life,23-30,1,Ibaraki,1
VL Whole life,23-30,1,Kanagawa,2
VL Whole life,23-30,1,Miyagi,2
VL Whole life,23-30,1,Miyazaki,1
VL Whole life,23-30,1,Tochigi,1
VL Whole life,23-30,1,Tokyo,2
VL Whole life,23-30,1,Yamaguchi,1
VL Whole life,23-30,2,Chiba,1
VL Whole life,23-30,2,Osaka,3
VL Whole life,23-30,2,Saitama,1
VL Whole life,23-30,2,Tochigi,1
VL Whole life,31-40,1,Aichi,4
VL Whole life,31-40,1,Chiba,6
VL Whole life,31-40,1,Ehime,2
VL Whole life,31-40,1,Fukuoka,2
VL Whole life,31-40,1,Gifu,3
VL Whole life,31-40,1,Gunma,2
VL Whole life,31-40,1,Hokkaido,3
VL Whole life,31-40,1,Hyōgo,2
VL Whole life,31-40,1,Ibaraki,2
VL Whole life,31-40,1,Ishikawa,3
VL Whole life,31-40,1,Kanagawa,8
VL Whole life,31-40,1,Kumamoto,1
VL Whole life,31-40,1,Kyoto,1
VL Whole life,31-40,1,Nagano,1
VL Whole life,31-40,1,Osaka,4
VL Whole life,31-40,1,Saitama,1
VL Whole life,31-40,1,Tochigi,1
VL Whole life,31-40,1,Tokyo,6
VL Whole life,31-40,1,Tottori,1
VL Whole life,31-40,1,Toyama,1
VL Whole life,31-40,1,Wakayama,1
VL Whole life,31-40,1,Yamaguchi,1
VL Whole life,31-40,2,Chiba,1
VL Whole life,31-40,2,Ehime,2
VL Whole life,31-40,2,Hiroshima,1
VL Whole life,31-40,2,Hyōgo,1
VL Whole life,31-40,2,Kanagawa,2
VL Whole life,31-40,2,Kumamoto,1
VL Whole life,31-40,2,Nagano,2
VL Whole life,31-40,2,Osaka,2
VL Whole life,31-40,2,Shizuoka,1
VL Whole life,31-40,2,Tokyo,3
VL Whole life,31-40,2,Yamagata,1
VL Whole life,41-50,1,Aichi,3
VL Whole life,41-50,1,Chiba,7
VL Whole life,41-50,1,Ehime,4
VL Whole life,41-50,1,Fukui,1
VL Whole life,41-50,1,Fukuoka,2
VL Whole life,41-50,1,Fukushima,1
VL Whole life,41-50,1,Gifu,2
VL Whole life,41-50,1,Gunma,2
VL Whole life,41-50,1,Hiroshima,1
VL Whole life,41-50,1,Hokkaido,3
VL Whole life,41-50,1,Hyōgo,3
VL Whole life,41-50,1,Kagoshima,2
VL Whole life,41-50,1,Kanagawa,6
VL Whole life,41-50,1,Kochi,1
VL Whole life,41-50,1,Kumamoto,1
VL Whole life,41-50,1,Kyoto,1
VL Whole life,41-50,1,Mie,2
VL Whole life,41-50,1,Miyagi,1
VL Whole life,41-50,1,Miyazaki,2
VL Whole life,41-50,1,Nagano,1
VL Whole life,41-50,1,Nara,3
VL Whole life,41-50,1,Niigata,1
VL Whole life,41-50,1,Osaka,7
VL Whole life,41-50,1,Saitama,1
VL Whole life,41-50,1,Shizuoka,5
VL Whole life,41-50,1,Tochigi,2
VL Whole life,41-50,1,Tokyo,16
VL Whole life,41-50,1,Toyama,2
VL Whole life,41-50,1,Yamagata,4
VL Whole life,41-50,1,Yamaguchi,1
VL Whole life,41-50,1,Yamanashi,1
VL Whole life,41-50,2,Aichi,1
VL Whole life,41-50,2,Aomori,1
VL Whole life,41-50,2,Chiba,1
VL Whole life,41-50,2,Fukushima,1
VL Whole life,41-50,2,Hiroshima,1
VL Whole life,41-50,2,Hokkaido,1
VL Whole life,41-50,2,Kanagawa,12
VL Whole life,41-50,2,Mie,1
VL Whole life,41-50,2,Miyagi,1
VL Whole life,41-50,2,Niigata,1
VL Whole life,41-50,2,Osaka,5
VL Whole life,41-50,2,Tokyo,4
VL Whole life,41-50,2,Yamaguchi,1
VL Whole life,51-60,1,Aichi,1
VL Whole life,51-60,1,Chiba,3
VL Whole life,51-60,1,Ehime,3
VL Whole life,51-60,1,Fukuoka,1
VL Whole life,51-60,1,Gifu,3
VL Whole life,51-60,1,Gunma,1
VL Whole life,51-60,1,Hokkaido,5
VL Whole life,51-60,1,Hyōgo,4
VL Whole life,51-60,1,Ibaraki,1
VL Whole life,51-60,1,Ishikawa,1
VL Whole life,51-60,1,Kanagawa,16
VL Whole life,51-60,1,Kochi,1
VL Whole life,51-60,1,Kumamoto,1
VL Whole life,51-60,1,Kyoto,3
VL Whole life,51-60,1,Mie,1
VL Whole life,51-60,1,Nagano,1
VL Whole life,51-60,1,Nara,1
VL Whole life,51-60,1,Okayama,1
VL Whole life,51-60,1,Osaka,10
VL Whole life,51-60,1,Saga,1
VL Whole life,51-60,1,Saitama,3
VL Whole life,51-60,1,Shizuoka,3
VL Whole life,51-60,1,Tochigi,2
VL Whole life,51-60,1,Tokyo,21
VL Whole life,51-60,1,Toyama,6
VL Whole life,51-60,1,Yamagata,1
VL Whole life,51-60,1,Yamaguchi,1
VL Whole life,51-60,2,Aichi,3
VL Whole life,51-60,2,Chiba,2
VL Whole life,51-60,2,Gunma,1
VL Whole life,51-60,2,Hiroshima,1
VL Whole life,51-60,2,Ibaraki,1
VL Whole life,51-60,2,Ishikawa,1
VL Whole life,51-60,2,Kagoshima,1
VL Whole life,51-60,2,Kanagawa,2
VL Whole life,51-60,2,Kyoto,1
VL Whole life,51-60,2,Nagano,2
VL Whole life,51-60,2,Niigata,1
VL Whole life,51-60,2,Saitama,2
VL Whole life,51-60,2,Shizuoka,2
VL Whole life,51-60,2,Tokushima,1
VL Whole life,51-60,2,Tokyo,3
VL Whole life,51-60,2,Toyama,2
VL Whole life,51-60,2,Wakayama,3
VL Whole life,61-64,1,Aichi,5
VL Whole life,61-64,1,Chiba,3
VL Whole life,61-64,1,Fukui,1
VL Whole life,61-64,1,Fukuoka,4
VL Whole life,61-64,1,Hiroshima,1
VL Whole life,61-64,1,Hokkaido,1
VL Whole life,61-64,1,Kanagawa,6
VL Whole life,61-64,1,Kochi,1
VL Whole life,61-64,1,Nagano,1
VL Whole life,61-64,1,Nara,1
VL Whole life,61-64,1,Saitama,1
VL Whole life,61-64,1,Tochigi,2
VL Whole life,61-64,1,Tokyo,3
VL Whole life,61-64,1,Yamagata,1
VL Whole life,61-64,2,Chiba,1
VL Whole life,61-64,2,Hokkaido,1
VL Whole life,61-64,2,Ibaraki,1
VL Whole life,61-64,2,Kanagawa,3
VL Whole life,61-64,2,Niigata,1
VL Whole life,61-64,2,Okayama,1
VL Whole life,61-64,2,Osaka,2
VL Whole life,61-64,2,Saitama,1
VL Whole life,61-64,2,Tottori,1
VL Whole life,61-64,2,Yamagata,1
VL Whole life,greater than 64,1,Aichi,4
VL Whole life,greater than 64,1,Chiba,1
VL Whole life,greater than 64,1,Ehime,3
VL Whole life,greater than 64,1,Fukui,2
VL Whole life,greater than 64,1,Fukushima,1
VL Whole life,greater than 64,1,Gifu,1
VL Whole life,greater than 64,1,Gunma,2
VL Whole life,greater than 64,1,Hiroshima,3
VL Whole life,greater than 64,1,Hokkaido,2
VL Whole life,greater than 64,1,Ibaraki,1
VL Whole life,greater than 64,1,Kagoshima,1
VL Whole life,greater than 64,1,Kanagawa,11
VL Whole life,greater than 64,1,Kyoto,2
VL Whole life,greater than 64,1,Mie,1
VL Whole life,greater than 64,1,Miyagi,3
VL Whole life,greater than 64,1,Nagano,3
VL Whole life,greater than 64,1,Oita,1
VL Whole life,greater than 64,1,Osaka,9
VL Whole life,greater than 64,1,Saitama,4
VL Whole life,greater than 64,1,Tochigi,2
VL Whole life,greater than 64,1,Tokyo,6
VL Whole life,greater than 64,1,Tottori,1
VL Whole life,greater than 64,1,Wakayama,1
VL Whole life,greater than 64,1,Yamagata,1
VL Whole life,greater than 64,1,Yamaguchi,2
VL Whole life,greater than 64,2,Aichi,2
VL Whole life,greater than 64,2,Chiba,2
VL Whole life,greater than 64,2,Ehime,2
VL Whole life,greater than 64,2,Fukushima,1
VL Whole life,greater than 64,2,Gunma,1
VL Whole life,greater than 64,2,Hiroshima,3
VL Whole life,greater than 64,2,Ibaraki,2
VL Whole life,greater than 64,2,Kagawa,2
VL Whole life,greater than 64,2,Kanagawa,4
VL Whole life,greater than 64,2,Mie,1
VL Whole life,greater than 64,2,Nagano,2
VL Whole life,greater than 64,2,Nara,1
VL Whole life,greater than 64,2,Niigata,1
VL Whole life,greater than 64,2,Osaka,4
VL Whole life,greater than 64,2,Saitama,7
VL Whole life,greater than 64,2,Shizuoka,1
VL Whole life,greater than 64,2,Tokyo,7
VL Whole life,greater than 64,2,Wakayama,1
Whole life,18-22,1,Aichi,8
Whole life,18-22,1,Akita,2
Whole life,18-22,1,Aomori,2
Whole life,18-22,1,Chiba,15
Whole life,18-22,1,Ehime,7
Whole life,18-22,1,Fukui,1
Whole life,18-22,1,Fukuoka,5
Whole life,18-22,1,Fukushima,1
Whole life,18-22,1,Gunma,1
Whole life,18-22,1,Hiroshima,4
Whole life,18-22,1,Hokkaido,3
Whole life,18-22,1,Hyōgo,5
Whole life,18-22,1,Ibaraki,3
Whole life,18-22,1,Ishikawa,3
Whole life,18-22,1,Kagawa,1
Whole life,18-22,1,Kagoshima,2
Whole life,18-22,1,Kanagawa,8
Whole life,18-22,1,Kochi,1
Whole life,18-22,1,Kumamoto,3
Whole life,18-22,1,Kyoto,4
Whole life,18-22,1,Mie,2
Whole life,18-22,1,Miyagi,2
Whole life,18-22,1,Miyazaki,2
Whole life,18-22,1,Nagano,2
Whole life,18-22,1,Naoasaki,1
Whole life,18-22,1,Niigata,3
Whole life,18-22,1,Okayama,4
Whole life,18-22,1,Osaka,9
Whole life,18-22,1,Saga,1
Whole life,18-22,1,Saitama,5
Whole life,18-22,1,Shimane,2
Whole life,18-22,1,Shizuoka,4
Whole life,18-22,1,Tochigi,2
Whole life,18-22,1,Tokushima,1
Whole life,18-22,1,Tokyo,7
Whole life,18-22,1,Tottori,1
Whole life,18-22,1,Toyama,1
Whole life,18-22,1,Wakayama,1
Whole life,18-22,1,Yamaguchi,1
Whole life,18-22,1,Yamanashi,1
Whole life,18-22,2,Aichi,1
Whole life,18-22,2,Akita,1
Whole life,18-22,2,Chiba,3
Whole life,18-22,2,Ehime,1
Whole life,18-22,2,Fukuoka,1
Whole life,18-22,2,Ibaraki,2
Whole life,18-22,2,Kagawa,1
Whole life,18-22,2,Kagoshima,1
Whole life,18-22,2,Kanagawa,4
Whole life,18-22,2,Miyazaki,1
Whole life,18-22,2,Okayama,2
Whole life,18-22,2,Okinawa,1
Whole life,18-22,2,Osaka,2
Whole life,18-22,2,Saitama,1
Whole life,18-22,2,Shizuoka,1
Whole life,18-22,2,Tochigi,2
Whole life,18-22,2,Tokyo,3
Whole life,18-22,2,Toyama,3
Whole life,18-22,2,Wakayama,2
Whole life,18-22,2,Yamagata,1
Whole life,23-30,1,Aichi,20
Whole life,23-30,1,Akita,5
Whole life,23-30,1,Aomori,3
Whole life,23-30,1,Chiba,29
Whole life,23-30,1,Ehime,8
Whole life,23-30,1,Fukui,1
Whole life,23-30,1,Fukuoka,17
Whole life,23-30,1,Fukushima,5
Whole life,23-30,1,Gifu,5
Whole life,23-30,1,Gunma,3
Whole life,23-30,1,Hiroshima,13
Whole life,23-30,1,Hokkaido,18
Whole life,23-30,1,Hyōgo,14
Whole life,23-30,1,Ibaraki,9
Whole life,23-30,1,Ishikawa,3
Whole life,23-30,1,Kagawa,5
Whole life,23-30,1,Kagoshima,5
Whole life,23-30,1,Kanagawa,36
Whole life,23-30,1,Kumamoto,4
Whole life,23-30,1,Kyoto,8
Whole life,23-30,1,Mie,4
Whole life,23-30,1,Miyagi,9
Whole life,23-30,1,Miyazaki,5
Whole life,23-30,1,Nagano,9
Whole life,23-30,1,Naoasaki,4
Whole life,23-30,1,Nara,6
Whole life,23-30,1,Niigata,7
Whole life,23-30,1,Oita,7
Whole life,23-30,1,Okayama,6
Whole life,23-30,1,Okinawa,1
Whole life,23-30,1,Osaka,22
Whole life,23-30,1,Saga,2
Whole life,23-30,1,Saitama,35
Whole life,23-30,1,Shiga,3
Whole life,23-30,1,Shizuoka,12
Whole life,23-30,1,Tochigi,11
Whole life,23-30,1,Tokushima,1
Whole life,23-30,1,Tokyo,39
Whole life,23-30,1,Tottori,2
Whole life,23-30,1,Toyama,9
Whole life,23-30,1,Wakayama,4
Whole life,23-30,1,Yamagata,3
Whole life,23-30,1,Yamaguchi,8
Whole life,23-30,1,Yamanashi,2
Whole life,23-30,2,Aichi,5
Whole life,23-30,2,Akita,2
Whole life,23-30,2,Chiba,4
Whole life,23-30,2,Ehime,2
Whole life,23-30,2,Fukui,2
Whole life,23-30,2,Fukuoka,2
Whole life,23-30,2,Fukushima,2
Whole life,23-30,2,Gifu,2
Whole life,23-30,2,Gunma,3
Whole life,23-30,2,Hokkaido,8
Whole life,23-30,2,Hyōgo,2
Whole life,23-30,2,Ishikawa,2
Whole life,23-30,2,Kagoshima,3
Whole life,23-30,2,Kanagawa,13
Whole life,23-30,2,Kumamoto,1
Whole life,23-30,2,Mie,1
Whole life,23-30,2,Miyagi,4
Whole life,23-30,2,Miyazaki,4
Whole life,23-30,2,Nagano,3
Whole life,23-30,2,Niigata,4
Whole life,23-30,2,Oita,1
Whole life,23-30,2,Okayama,1
Whole life,23-30,2,Osaka,8
Whole life,23-30,2,Saga,1
Whole life,23-30,2,Saitama,6
Whole life,23-30,2,Shimane,1
Whole life,23-30,2,Shizuoka,3
Whole life,23-30,2,Tochigi,4
Whole life,23-30,2,Tokushima,2
Whole life,23-30,2,Tokyo,19
Whole life,23-30,2,Tottori,2
Whole life,23-30,2,Toyama,2
Whole life,23-30,2,Wakayama,2
Whole life,23-30,2,Yamaguchi,1
Whole life,31-40,1,Aichi,50
Whole life,31-40,1,Akita,8
Whole life,31-40,1,Aomori,12
Whole life,31-40,1,Chiba,48
Whole life,31-40,1,Ehime,29
Whole life,31-40,1,Fukui,5
Whole life,31-40,1,Fukuoka,32
Whole life,31-40,1,Fukushima,10
Whole life,31-40,1,Gifu,10
Whole life,31-40,1,Gunma,16
Whole life,31-40,1,Hiroshima,39
Whole life,31-40,1,Hokkaido,24
Whole life,31-40,1,Hyōgo,23
Whole life,31-40,1,Ibaraki,13
Whole life,31-40,1,Ishikawa,17
Whole life,31-40,1,Kagawa,13
Whole life,31-40,1,Kagoshima,20
Whole life,31-40,1,Kanagawa,93
Whole life,31-40,1,Kochi,6
Whole life,31-40,1,Kumamoto,18
Whole life,31-40,1,Kyoto,17
Whole life,31-40,1,Mie,14
Whole life,31-40,1,Miyagi,19
Whole life,31-40,1,Miyazaki,11
Whole life,31-40,1,Nagano,21
Whole life,31-40,1,Naoasaki,8
Whole life,31-40,1,Nara,7
Whole life,31-40,1,Niigata,18
Whole life,31-40,1,Oita,4
Whole life,31-40,1,Okayama,21
Whole life,31-40,1,Okinawa,6
Whole life,31-40,1,Osaka,52
Whole life,31-40,1,Saga,4
Whole life,31-40,1,Saitama,62
Whole life,31-40,1,Shiga,6
Whole life,31-40,1,Shimane,1
Whole life,31-40,1,Shizuoka,27
Whole life,31-40,1,Tochigi,12
Whole life,31-40,1,Tokushima,2
Whole life,31-40,1,Tokyo,117
Whole life,31-40,1,Tottori,4
Whole life,31-40,1,Toyama,17
Whole life,31-40,1,Wakayama,9
Whole life,31-40,1,Yamagata,9
Whole life,31-40,1,Yamaguchi,8
Whole life,31-40,1,Yamanashi,6
Whole life,31-40,2,Aichi,14
Whole life,31-40,2,Akita,2
Whole life,31-40,2,Aomori,4
Whole life,31-40,2,Chiba,13
Whole life,31-40,2,Ehime,7
Whole life,31-40,2,Fukui,1
Whole life,31-40,2,Fukuoka,8
Whole life,31-40,2,Fukushima,3
Whole life,31-40,2,Gifu,3
Whole life,31-40,2,Gunma,5
Whole life,31-40,2,Hiroshima,9
Whole life,31-40,2,Hokkaido,9
Whole life,31-40,2,Hyōgo,9
Whole life,31-40,2,Ibaraki,11
Whole life,31-40,2,Ishikawa,2
Whole life,31-40,2,Kagawa,2
Whole life,31-40,2,Kagoshima,1
Whole life,31-40,2,Kanagawa,27
Whole life,31-40,2,Kochi,1
Whole life,31-40,2,Kumamoto,6
Whole life,31-40,2,Kyoto,2
Whole life,31-40,2,Mie,4
Whole life,31-40,2,Miyagi,6
Whole life,31-40,2,Miyazaki,2
Whole life,31-40,2,Nagano,4
Whole life,31-40,2,Naoasaki,2
Whole life,31-40,2,Niigata,4
Whole life,31-40,2,Oita,3
Whole life,31-40,2,Okayama,2
Whole life,31-40,2,Okinawa,1
Whole life,31-40,2,Osaka,16
Whole life,31-40,2,Saga,2
Whole life,31-40,2,Saitama,16
Whole life,31-40,2,Shiga,6
Whole life,31-40,2,Shizuoka,13
Whole life,31-40,2,Tochigi,2
Whole life,31-40,2,Tokyo,34
Whole life,31-40,2,Toyama,2
Whole life,31-40,2,Yamagata,3
Whole life,31-40,2,Yamaguchi,9
Whole life,31-40,2,Yamanashi,1
Whole life,41-50,1,Aichi,64
Whole life,41-50,1,Akita,17
Whole life,41-50,1,Aomori,28
Whole life,41-50,1,Chiba,78
Whole life,41-50,1,Ehime,33
Whole life,41-50,1,Fukui,12
Whole life,41-50,1,Fukuoka,74
Whole life,41-50,1,Fukushima,15
Whole life,41-50,1,Gifu,13
Whole life,41-50,1,Gunma,29
Whole life,41-50,1,Hiroshima,53
Whole life,41-50,1,Hokkaido,72
Whole life,41-50,1,Hyōgo,45
Whole life,41-50,1,Ibaraki,22
Whole life,41-50,1,Ishikawa,27
Whole life,41-50,1,Kagawa,18
Whole life,41-50,1,Kagoshima,29
Whole life,41-50,1,Kanagawa,132
Whole life,41-50,1,Kochi,11
Whole life,41-50,1,Kumamoto,28
Whole life,41-50,1,Kyoto,25
Whole life,41-50,1,Mie,15
Whole life,41-50,1,Miyagi,24
Whole life,41-50,1,Miyazaki,21
Whole life,41-50,1,Nagano,25
Whole life,41-50,1,Naoasaki,15
Whole life,41-50,1,Nara,15
Whole life,41-50,1,Niigata,28
Whole life,41-50,1,Oita,8
Whole life,41-50,1,Okayama,28
Whole life,41-50,1,Okinawa,3
Whole life,41-50,1,Osaka,92
Whole life,41-50,1,Saga,7
Whole life,41-50,1,Saitama,82
Whole life,41-50,1,Shiga,5
Whole life,41-50,1,Shimane,4
Whole life,41-50,1,Shizuoka,59
Whole life,41-50,1,Tochigi,28
Whole life,41-50,1,Tokushima,6
Whole life,41-50,1,Tokyo,207
Whole life,41-50,1,Tottori,13
Whole life,41-50,1,Toyama,8
Whole life,41-50,1,Wakayama,16
Whole life,41-50,1,Yamagata,15
Whole life,41-50,1,Yamaguchi,25
Whole life,41-50,1,Yamanashi,9
Whole life,41-50,2,Aichi,29
Whole life,41-50,2,Akita,5
Whole life,41-50,2,Aomori,7
Whole life,41-50,2,Chiba,35
Whole life,41-50,2,Ehime,14
Whole life,41-50,2,Fukui,2
Whole life,41-50,2,Fukuoka,38
Whole life,41-50,2,Fukushima,6
Whole life,41-50,2,Gifu,5
Whole life,41-50,2,Gunma,6
Whole life,41-50,2,Hiroshima,8
Whole life,41-50,2,Hokkaido,18
Whole life,41-50,2,Hyōgo,9
Whole life,41-50,2,Ibaraki,17
Whole life,41-50,2,Ishikawa,13
Whole life,41-50,2,Kagawa,3
Whole life,41-50,2,Kagoshima,9
Whole life,41-50,2,Kanagawa,51
Whole life,41-50,2,Kochi,7
Whole life,41-50,2,Kumamoto,11
Whole life,41-50,2,Kyoto,12
Whole life,41-50,2,Mie,5
Whole life,41-50,2,Miyagi,7
Whole life,41-50,2,Miyazaki,7
Whole life,41-50,2,Nagano,9
Whole life,41-50,2,Naoasaki,6
Whole life,41-50,2,Nara,6
Whole life,41-50,2,Niigata,15
Whole life,41-50,2,Oita,5
Whole life,41-50,2,Okayama,18
Whole life,41-50,2,Okinawa,1
Whole life,41-50,2,Osaka,28
Whole life,41-50,2,Saga,3
Whole life,41-50,2,Saitama,38
Whole life,41-50,2,Shiga,4
Whole life,41-50,2,Shimane,1
Whole life,41-50,2,Shizuoka,23
Whole life,41-50,2,Tochigi,18
Whole life,41-50,2,Tokushima,4
Whole life,41-50,2,Tokyo,89
Whole life,41-50,2,Tottori,3
Whole life,41-50,2,Toyama,7
Whole life,41-50,2,Wakayama,3
Whole life,41-50,2,Yamagata,4
Whole life,41-50,2,Yamaguchi,12
Whole life,41-50,2,Yamanashi,3
Whole life,51-60,1,Aichi,81
Whole life,51-60,1,Akita,27
Whole life,51-60,1,Aomori,37
Whole life,51-60,1,Chiba,114
Whole life,51-60,1,Ehime,44
Whole life,51-60,1,Fukui,20
Whole life,51-60,1,Fukuoka,95
Whole life,51-60,1,Fukushima,36
Whole life,51-60,1,Gifu,32
Whole life,51-60,1,Gunma,42
Whole life,51-60,1,Hiroshima,62
Whole life,51-60,1,Hokkaido,89
Whole life,51-60,1,Hyōgo,58
Whole life,51-60,1,Ibaraki,76
Whole life,51-60,1,Ishikawa,36
Whole life,51-60,1,Kagawa,24
Whole life,51-60,1,Kagoshima,38
Whole life,51-60,1,Kanagawa,243
Whole life,51-60,1,Kochi,11
Whole life,51-60,1,Kumamoto,37
Whole life,51-60,1,Kyoto,49
Whole life,51-60,1,Mie,28
Whole life,51-60,1,Miyagi,46
Whole life,51-60,1,Miyazaki,30
Whole life,51-60,1,Nagano,51
Whole life,51-60,1,Naoasaki,21
Whole life,51-60,1,Nara,28
Whole life,51-60,1,Niigata,43
Whole life,51-60,1,Oita,16
Whole life,51-60,1,Okayama,51
Whole life,51-60,1,Okinawa,2
Whole life,51-60,1,Osaka,118
Whole life,51-60,1,Saga,18
Whole life,51-60,1,Saitama,176
Whole life,51-60,1,Shiga,7
Whole life,51-60,1,Shimane,2
Whole life,51-60,1,Shizuoka,84
Whole life,51-60,1,Tochigi,50
Whole life,51-60,1,Tokushima,8
Whole life,51-60,1,Tokyo,348
Whole life,51-60,1,Tottori,9
Whole life,51-60,1,Toyama,21
Whole life,51-60,1,Wakayama,19
Whole life,51-60,1,Yamagata,28
Whole life,51-60,1,Yamaguchi,34
Whole life,51-60,1,Yamanashi,15
Whole life,51-60,2,Aichi,30
Whole life,51-60,2,Akita,13
Whole life,51-60,2,Aomori,8
Whole life,51-60,2,Chiba,41
Whole life,51-60,2,Ehime,13
Whole life,51-60,2,Fukui,4
Whole life,51-60,2,Fukuoka,37
Whole life,51-60,2,Fukushima,13
Whole life,51-60,2,Gifu,9
Whole life,51-60,2,Gunma,14
Whole life,51-60,2,Hiroshima,25
Whole life,51-60,2,Hokkaido,36
Whole life,51-60,2,Hyōgo,22
Whole life,51-60,2,Ibaraki,24
Whole life,51-60,2,Ishikawa,9
Whole life,51-60,2,Kagawa,9
Whole life,51-60,2,Kagoshima,18
Whole life,51-60,2,Kanagawa,87
Whole life,51-60,2,Kochi,5
Whole life,51-60,2,Kumamoto,10
Whole life,51-60,2,Kyoto,13
Whole life,51-60,2,Mie,11
Whole life,51-60,2,Miyagi,14
Whole life,51-60,2,Miyazaki,9
Whole life,51-60,2,Nagano,15
Whole life,51-60,2,Naoasaki,11
Whole life,51-60,2,Nara,13
Whole life,51-60,2,Niigata,20
Whole life,51-60,2,Oita,13
Whole life,51-60,2,Okayama,10
Whole life,51-60,2,Okinawa,2
Whole life,51-60,2,Osaka,42
Whole life,51-60,2,Saga,5
Whole life,51-60,2,Saitama,61
Whole life,51-60,2,Shiga,1
Whole life,51-60,2,Shimane,1
Whole life,51-60,2,Shizuoka,48
Whole life,51-60,2,Tochigi,32
Whole life,51-60,2,Tokushima,4
Whole life,51-60,2,Tokyo,141
Whole life,51-60,2,Tottori,3
Whole life,51-60,2,Toyama,11
Whole life,51-60,2,Wakayama,2
Whole life,51-60,2,Yamagata,12
Whole life,51-60,2,Yamaguchi,12
Whole life,51-60,2,Yamanashi,2
Whole life,61-64,1,Aichi,41
Whole life,61-64,1,Akita,14
Whole life,61-64,1,Aomori,13
Whole life,61-64,1,Chiba,32
Whole life,61-64,1,Ehime,11
Whole life,61-64,1,Fukui,10
Whole life,61-64,1,Fukuoka,42
Whole life,61-64,1,Fukushima,14
Whole life,61-64,1,Gifu,9
Whole life,61-64,1,Gunma,14
Whole life,61-64,1,Hiroshima,20
Whole life,61-64,1,Hokkaido,35
Whole life,61-64,1,Hyōgo,24
Whole life,61-64,1,Ibaraki,25
Whole life,61-64,1,Ishikawa,5
Whole life,61-64,1,Kagawa,13
Whole life,61-64,1,Kagoshima,12
Whole life,61-64,1,Kanagawa,59
Whole life,61-64,1,Kochi,4
Whole life,61-64,1,Kumamoto,17
Whole life,61-64,1,Kyoto,23
Whole life,61-64,1,Mie,5
Whole life,61-64,1,Miyagi,6
Whole life,61-64,1,Miyazaki,17
Whole life,61-64,1,Nagano,9
Whole life,61-64,1,Naoasaki,10
Whole life,61-64,1,Nara,5
Whole life,61-64,1,Niigata,15
Whole life,61-64,1,Oita,4
Whole life,61-64,1,Okayama,13
Whole life,61-64,1,Okinawa,1
Whole life,61-64,1,Osaka,50
Whole life,61-64,1,Saga,3
Whole life,61-64,1,Saitama,50
Whole life,61-64,1,Shiga,6
Whole life,61-64,1,Shimane,1
Whole life,61-64,1,Shizuoka,37
Whole life,61-64,1,Tochigi,13
Whole life,61-64,1,Tokushima,5
Whole life,61-64,1,Tokyo,120
Whole life,61-64,1,Tottori,1
Whole life,61-64,1,Toyama,5
Whole life,61-64,1,Wakayama,6
Whole life,61-64,1,Yamagata,9
Whole life,61-64,1,Yamaguchi,18
Whole life,61-64,1,Yamanashi,2
Whole life,61-64,2,Aichi,40
Whole life,61-64,2,Akita,9
Whole life,61-64,2,Aomori,3
Whole life,61-64,2,Chiba,18
Whole life,61-64,2,Ehime,7
Whole life,61-64,2,Fukui,1
Whole life,61-64,2,Fukuoka,19
Whole life,61-64,2,Fukushima,9
Whole life,61-64,2,Gifu,2
Whole life,61-64,2,Gunma,8
Whole life,61-64,2,Hiroshima,14
Whole life,61-64,2,Hokkaido,13
Whole life,61-64,2,Hyōgo,11
Whole life,61-64,2,Ibaraki,15
Whole life,61-64,2,Ishikawa,4
Whole life,61-64,2,Kagawa,5
