Policy Type Name,a_group,Policyholder'S_Gender,perfecture_name,address Count
Joint life(Flexible),51-60,1,Gunma,9
Joint life(Flexible),51-60,1,Hiroshima,7
Joint life(Flexible),51-60,1,Hokkaido,15
Joint life(Flexible),51-60,1,Hyōgo,19
Joint life(Flexible),51-60,1,Ibaraki,18
Joint life(Flexible),51-60,1,Ishikawa,11
Joint life(Flexible),51-60,1,Kagawa,3
Joint life(Flexible),51-60,1,Kagoshima,1
Joint life(Flexible),51-60,1,Kanagawa,25
Joint life(Flexible),51-60,1,Kochi,4
Joint life(Flexible),51-60,1,Kumamoto,1
Joint life(Flexible),51-60,1,Kyoto,9
Joint life(Flexible),51-60,1,Mie,9
Joint life(Flexible),51-60,1,Miyagi,8
Joint life(Flexible),51-60,1,Miyazaki,2
Joint life(Flexible),51-60,1,Nagano,6
Joint life(Flexible),51-60,1,Naoasaki,2
Joint life(Flexible),51-60,1,Nara,5
Joint life(Flexible),51-60,1,Niigata,22
Joint life(Flexible),51-60,1,Oita,3
Joint life(Flexible),51-60,1,Okayama,6
Joint life(Flexible),51-60,1,Okinawa,2
Joint life(Flexible),51-60,1,Osaka,27
Joint life(Flexible),51-60,1,Saga,1
Joint life(Flexible),51-60,1,Saitama,28
Joint life(Flexible),51-60,1,Shiga,1
Joint life(Flexible),51-60,1,Shimane,2
Joint life(Flexible),51-60,1,Shizuoka,6
Joint life(Flexible),51-60,1,Tochigi,7
Joint life(Flexible),51-60,1,Tokushima,3
Joint life(Flexible),51-60,1,Tokyo,33
Joint life(Flexible),51-60,1,Tottori,1
Joint life(Flexible),51-60,1,Toyama,13
Joint life(Flexible),51-60,1,Wakayama,7
Joint life(Flexible),51-60,1,Yamagata,3
Joint life(Flexible),51-60,1,Yamaguchi,7
Joint life(Flexible),51-60,1,Yamanashi,1
Joint life(Flexible),51-60,2,Aichi,10
Joint life(Flexible),51-60,2,Akita,1
Joint life(Flexible),51-60,2,Aomori,1
Joint life(Flexible),51-60,2,Chiba,8
Joint life(Flexible),51-60,2,Ehime,3
Joint life(Flexible),51-60,2,Fukui,1
Joint life(Flexible),51-60,2,Fukuoka,18
Joint life(Flexible),51-60,2,Fukushima,2
Joint life(Flexible),51-60,2,Gifu,6
Joint life(Flexible),51-60,2,Gunma,4
Joint life(Flexible),51-60,2,Hiroshima,2
Joint life(Flexible),51-60,2,Hokkaido,9
Joint life(Flexible),51-60,2,Hyōgo,11
Joint life(Flexible),51-60,2,Ibaraki,14
Joint life(Flexible),51-60,2,Ishikawa,6
Joint life(Flexible),51-60,2,Kagawa,1
Joint life(Flexible),51-60,2,Kanagawa,17
Joint life(Flexible),51-60,2,Kochi,3
Joint life(Flexible),51-60,2,Kumamoto,1
Joint life(Flexible),51-60,2,Kyoto,19
Joint life(Flexible),51-60,2,Mie,6
Joint life(Flexible),51-60,2,Miyagi,3
Joint life(Flexible),51-60,2,Miyazaki,1
Joint life(Flexible),51-60,2,Nagano,4
Joint life(Flexible),51-60,2,Naoasaki,2
Joint life(Flexible),51-60,2,Nara,2
Joint life(Flexible),51-60,2,Niigata,33
Joint life(Flexible),51-60,2,Oita,2
Joint life(Flexible),51-60,2,Okayama,10
Joint life(Flexible),51-60,2,Osaka,14
Joint life(Flexible),51-60,2,Saga,1
Joint life(Flexible),51-60,2,Saitama,11
Joint life(Flexible),51-60,2,Shizuoka,11
Joint life(Flexible),51-60,2,Tochigi,4
Joint life(Flexible),51-60,2,Tokushima,3
Joint life(Flexible),51-60,2,Tokyo,12
Joint life(Flexible),51-60,2,Tottori,1
Joint life(Flexible),51-60,2,Toyama,9
Joint life(Flexible),51-60,2,Yamaguchi,4
Joint life(Flexible),61-64,1,Aichi,4
Joint life(Flexible),61-64,1,Chiba,5
Joint life(Flexible),61-64,1,Ehime,2
Joint life(Flexible),61-64,1,Fukuoka,5
Joint life(Flexible),61-64,1,Fukushima,3
Joint life(Flexible),61-64,1,Gifu,1
Joint life(Flexible),61-64,1,Gunma,2
Joint life(Flexible),61-64,1,Hiroshima,1
Joint life(Flexible),61-64,1,Hokkaido,3
Joint life(Flexible),61-64,1,Hyōgo,3
Joint life(Flexible),61-64,1,Ibaraki,2
Joint life(Flexible),61-64,1,Kagoshima,1
Joint life(Flexible),61-64,1,Kanagawa,3
Joint life(Flexible),61-64,1,Kochi,1
Joint life(Flexible),61-64,1,Kyoto,3
Joint life(Flexible),61-64,1,Nagano,1
Joint life(Flexible),61-64,1,Naoasaki,2
Joint life(Flexible),61-64,1,Niigata,5
Joint life(Flexible),61-64,1,Oita,1
Joint life(Flexible),61-64,1,Okayama,3
Joint life(Flexible),61-64,1,Okinawa,2
Joint life(Flexible),61-64,1,Osaka,5
Joint life(Flexible),61-64,1,Saitama,6
Joint life(Flexible),61-64,1,Shizuoka,1
Joint life(Flexible),61-64,1,Tokyo,9
Joint life(Flexible),61-64,1,Tottori,1
Joint life(Flexible),61-64,1,Toyama,2
Joint life(Flexible),61-64,1,Wakayama,1
Joint life(Flexible),61-64,1,Yamagata,2
Joint life(Flexible),61-64,1,Yamaguchi,1
Joint life(Flexible),61-64,1,Yamanashi,1
Joint life(Flexible),61-64,2,Aichi,6
Joint life(Flexible),61-64,2,Aomori,1
Joint life(Flexible),61-64,2,Chiba,2
Joint life(Flexible),61-64,2,Ehime,1
Joint life(Flexible),61-64,2,Fukui,1
Joint life(Flexible),61-64,2,Fukuoka,1
Joint life(Flexible),61-64,2,Fukushima,1
Joint life(Flexible),61-64,2,Gifu,1
Joint life(Flexible),61-64,2,Hokkaido,1
Joint life(Flexible),61-64,2,Hyōgo,6
Joint life(Flexible),61-64,2,Ibaraki,2
Joint life(Flexible),61-64,2,Ishikawa,1
Joint life(Flexible),61-64,2,Kagawa,1
Joint life(Flexible),61-64,2,Kagoshima,1
Joint life(Flexible),61-64,2,Kanagawa,2
Joint life(Flexible),61-64,2,Kochi,1
Joint life(Flexible),61-64,2,Kyoto,2
Joint life(Flexible),61-64,2,Mie,2
Joint life(Flexible),61-64,2,Nagano,2
Joint life(Flexible),61-64,2,Naoasaki,4
Joint life(Flexible),61-64,2,Niigata,2
Joint life(Flexible),61-64,2,Osaka,6
Joint life(Flexible),61-64,2,Saitama,4
Joint life(Flexible),61-64,2,Shizuoka,1
Joint life(Flexible),61-64,2,Tochigi,1
Joint life(Flexible),61-64,2,Tokyo,4
Joint life(Flexible),61-64,2,Toyama,3
Joint life(Flexible),61-64,2,Wakayama,1
Joint life(Flexible),61-64,2,Yamagata,2
Joint life(Flexible),61-64,2,Yamanashi,2
Joint life(Flexible),greater than 64,1,Aichi,23
Joint life(Flexible),greater than 64,1,Akita,1
Joint life(Flexible),greater than 64,1,Aomori,4
Joint life(Flexible),greater than 64,1,Chiba,10
Joint life(Flexible),greater than 64,1,Fukuoka,7
Joint life(Flexible),greater than 64,1,Gifu,2
Joint life(Flexible),greater than 64,1,Hiroshima,3
Joint life(Flexible),greater than 64,1,Hokkaido,4
Joint life(Flexible),greater than 64,1,Hyōgo,7
Joint life(Flexible),greater than 64,1,Ibaraki,9
Joint life(Flexible),greater than 64,1,Ishikawa,1
Joint life(Flexible),greater than 64,1,Kagawa,3
Joint life(Flexible),greater than 64,1,Kanagawa,9
Joint life(Flexible),greater than 64,1,Kumamoto,2
Joint life(Flexible),greater than 64,1,Kyoto,3
Joint life(Flexible),greater than 64,1,Mie,1
Joint life(Flexible),greater than 64,1,Miyagi,1
Joint life(Flexible),greater than 64,1,Nagano,2
Joint life(Flexible),greater than 64,1,Naoasaki,1
Joint life(Flexible),greater than 64,1,Nara,3
Joint life(Flexible),greater than 64,1,Niigata,8
Joint life(Flexible),greater than 64,1,Okayama,7
Joint life(Flexible),greater than 64,1,Osaka,11
Joint life(Flexible),greater than 64,1,Saga,1
Joint life(Flexible),greater than 64,1,Saitama,6
Joint life(Flexible),greater than 64,1,Shizuoka,14
Joint life(Flexible),greater than 64,1,Tokushima,1
Joint life(Flexible),greater than 64,1,Tokyo,11
Joint life(Flexible),greater than 64,1,Toyama,1
Joint life(Flexible),greater than 64,1,Wakayama,3
Joint life(Flexible),greater than 64,1,Yamaguchi,2
Joint life(Flexible),greater than 64,1,Yamanashi,4
Joint life(Flexible),greater than 64,2,Aichi,30
Joint life(Flexible),greater than 64,2,Akita,1
Joint life(Flexible),greater than 64,2,Aomori,1
Joint life(Flexible),greater than 64,2,Chiba,24
Joint life(Flexible),greater than 64,2,Ehime,1
Joint life(Flexible),greater than 64,2,Fukui,2
Joint life(Flexible),greater than 64,2,Fukuoka,10
Joint life(Flexible),greater than 64,2,Fukushima,1
Joint life(Flexible),greater than 64,2,Gifu,4
Joint life(Flexible),greater than 64,2,Gunma,1
Joint life(Flexible),greater than 64,2,Hiroshima,2
Joint life(Flexible),greater than 64,2,Hokkaido,1
Joint life(Flexible),greater than 64,2,Hyōgo,8
Joint life(Flexible),greater than 64,2,Ibaraki,12
Joint life(Flexible),greater than 64,2,Ishikawa,1
Joint life(Flexible),greater than 64,2,Kagawa,3
Joint life(Flexible),greater than 64,2,Kagoshima,3
Joint life(Flexible),greater than 64,2,Kanagawa,17
Joint life(Flexible),greater than 64,2,Kochi,1
Joint life(Flexible),greater than 64,2,Kyoto,4
Joint life(Flexible),greater than 64,2,Mie,1
Joint life(Flexible),greater than 64,2,Miyagi,1
Joint life(Flexible),greater than 64,2,Nagano,1
Joint life(Flexible),greater than 64,2,Naoasaki,1
Joint life(Flexible),greater than 64,2,Nara,1
Joint life(Flexible),greater than 64,2,Niigata,11
Joint life(Flexible),greater than 64,2,Okayama,8
Joint life(Flexible),greater than 64,2,Okinawa,1
Joint life(Flexible),greater than 64,2,Osaka,19
Joint life(Flexible),greater than 64,2,Saga,1
Joint life(Flexible),greater than 64,2,Saitama,10
Joint life(Flexible),greater than 64,2,Shizuoka,9
Joint life(Flexible),greater than 64,2,Tokyo,16
Joint life(Flexible),greater than 64,2,Toyama,2
Joint life(Flexible),greater than 64,2,Wakayama,4
Joint life(Flexible),greater than 64,2,Yamaguchi,3
Juvenile,18-22,1,Aichi,28
Juvenile,18-22,1,Akita,8
Juvenile,18-22,1,Aomori,9
Juvenile,18-22,1,Chiba,43
Juvenile,18-22,1,Ehime,9
Juvenile,18-22,1,Fukui,2
Juvenile,18-22,1,Fukuoka,42
Juvenile,18-22,1,Fukushima,11
Juvenile,18-22,1,Gifu,5
Juvenile,18-22,1,Gunma,4
Juvenile,18-22,1,Hiroshima,10
Juvenile,18-22,1,Hokkaido,23
Juvenile,18-22,1,Hyōgo,7
Juvenile,18-22,1,Ibaraki,13
Juvenile,18-22,1,Ishikawa,1
Juvenile,18-22,1,Kagawa,5
Juvenile,18-22,1,Kagoshima,13
Juvenile,18-22,1,Kanagawa,34
Juvenile,18-22,1,Kochi,5
Juvenile,18-22,1,Kumamoto,10
Juvenile,18-22,1,Kyoto,7
Juvenile,18-22,1,Mie,3
Juvenile,18-22,1,Miyagi,6
Juvenile,18-22,1,Miyazaki,6
Juvenile,18-22,1,Nagano,5
Juvenile,18-22,1,Naoasaki,8
Juvenile,18-22,1,Nara,1
Juvenile,18-22,1,Niigata,13
Juvenile,18-22,1,Oita,5
Juvenile,18-22,1,Okayama,11
Juvenile,18-22,1,Okinawa,5
Juvenile,18-22,1,Osaka,25
Juvenile,18-22,1,Saga,4
Juvenile,18-22,1,Saitama,28
Juvenile,18-22,1,Shiga,2
Juvenile,18-22,1,Shimane,1
Juvenile,18-22,1,Shizuoka,13
Juvenile,18-22,1,Tochigi,13
Juvenile,18-22,1,Tokushima,6
Juvenile,18-22,1,Tokyo,18
Juvenile,18-22,1,Tottori,3
Juvenile,18-22,1,Toyama,6
Juvenile,18-22,1,Wakayama,3
Juvenile,18-22,1,Yamagata,4
Juvenile,18-22,1,Yamaguchi,9
Juvenile,18-22,1,Yamanashi,3
Juvenile,18-22,2,Aichi,20
Juvenile,18-22,2,Akita,9
Juvenile,18-22,2,Aomori,9
Juvenile,18-22,2,Chiba,16
Juvenile,18-22,2,Ehime,10
Juvenile,18-22,2,Fukui,4
Juvenile,18-22,2,Fukuoka,18
Juvenile,18-22,2,Fukushima,13
Juvenile,18-22,2,Gifu,8
Juvenile,18-22,2,Gunma,10
Juvenile,18-22,2,Hiroshima,11
Juvenile,18-22,2,Hokkaido,23
Juvenile,18-22,2,Hyōgo,5
Juvenile,18-22,2,Ibaraki,5
Juvenile,18-22,2,Ishikawa,5
Juvenile,18-22,2,Kagawa,5
Juvenile,18-22,2,Kagoshima,6
Juvenile,18-22,2,Kanagawa,27
Juvenile,18-22,2,Kochi,1
Juvenile,18-22,2,Kumamoto,9
Juvenile,18-22,2,Kyoto,2
Juvenile,18-22,2,Mie,7
Juvenile,18-22,2,Miyagi,11
Juvenile,18-22,2,Miyazaki,8
Juvenile,18-22,2,Nagano,3
Juvenile,18-22,2,Naoasaki,3
Juvenile,18-22,2,Nara,3
Juvenile,18-22,2,Niigata,7
Juvenile,18-22,2,Oita,5
Juvenile,18-22,2,Okayama,9
Juvenile,18-22,2,Okinawa,5
Juvenile,18-22,2,Osaka,21
Juvenile,18-22,2,Saga,4
Juvenile,18-22,2,Saitama,27
Juvenile,18-22,2,Shizuoka,15
Juvenile,18-22,2,Tochigi,8
Juvenile,18-22,2,Tokushima,1
Juvenile,18-22,2,Tokyo,25
Juvenile,18-22,2,Tottori,4
Juvenile,18-22,2,Toyama,7
Juvenile,18-22,2,Wakayama,3
Juvenile,18-22,2,Yamaguchi,12
Juvenile,18-22,2,Yamanashi,2
Juvenile,23-30,1,Aichi,293
Juvenile,23-30,1,Akita,79
Juvenile,23-30,1,Aomori,80
Juvenile,23-30,1,Chiba,334
Juvenile,23-30,1,Ehime,76
Juvenile,23-30,1,Fukui,40
Juvenile,23-30,1,Fukuoka,319
Juvenile,23-30,1,Fukushima,88
Juvenile,23-30,1,Gifu,89
Juvenile,23-30,1,Gunma,75
Juvenile,23-30,1,Hiroshima,123
Juvenile,23-30,1,Hokkaido,268
Juvenile,23-30,1,Hyōgo,192
Juvenile,23-30,1,Ibaraki,180
Juvenile,23-30,1,Ishikawa,57
Juvenile,23-30,1,Kagawa,67
Juvenile,23-30,1,Kagoshima,97
Juvenile,23-30,1,Kanagawa,463
Juvenile,23-30,1,Kochi,28
Juvenile,23-30,1,Kumamoto,118
Juvenile,23-30,1,Kyoto,86
Juvenile,23-30,1,Mie,83
Juvenile,23-30,1,Miyagi,116
Juvenile,23-30,1,Miyazaki,74
Juvenile,23-30,1,Nagano,85
Juvenile,23-30,1,Naoasaki,57
Juvenile,23-30,1,Nara,62
Juvenile,23-30,1,Niigata,99
Juvenile,23-30,1,Oita,52
Juvenile,23-30,1,Okayama,99
Juvenile,23-30,1,Okinawa,39
Juvenile,23-30,1,Osaka,435
Juvenile,23-30,1,Saga,28
Juvenile,23-30,1,Saitama,383
Juvenile,23-30,1,Shiga,53
Juvenile,23-30,1,Shimane,11
Juvenile,23-30,1,Shizuoka,166
Juvenile,23-30,1,Tochigi,96
Juvenile,23-30,1,Tokushima,27
Juvenile,23-30,1,Tokyo,426
Juvenile,23-30,1,Tottori,43
Juvenile,23-30,1,Toyama,88
Juvenile,23-30,1,Wakayama,38
Juvenile,23-30,1,Yamagata,68
Juvenile,23-30,1,Yamaguchi,89
Juvenile,23-30,1,Yamanashi,47
Juvenile,23-30,2,Aichi,143
Juvenile,23-30,2,Akita,38
Juvenile,23-30,2,Aomori,55
Juvenile,23-30,2,Chiba,126
Juvenile,23-30,2,Ehime,60
Juvenile,23-30,2,Fukui,24
Juvenile,23-30,2,Fukuoka,138
Juvenile,23-30,2,Fukushima,40
Juvenile,23-30,2,Gifu,42
Juvenile,23-30,2,Gunma,43
Juvenile,23-30,2,Hiroshima,65
Juvenile,23-30,2,Hokkaido,142
Juvenile,23-30,2,Hyōgo,100
Juvenile,23-30,2,Ibaraki,80
Juvenile,23-30,2,Ishikawa,26
Juvenile,23-30,2,Kagawa,30
Juvenile,23-30,2,Kagoshima,67
Juvenile,23-30,2,Kanagawa,183
Juvenile,23-30,2,Kochi,26
Juvenile,23-30,2,Kumamoto,62
Juvenile,23-30,2,Kyoto,36
Juvenile,23-30,2,Mie,37
Juvenile,23-30,2,Miyagi,61
Juvenile,23-30,2,Miyazaki,40
Juvenile,23-30,2,Nagano,35
Juvenile,23-30,2,Naoasaki,32
Juvenile,23-30,2,Nara,32
Juvenile,23-30,2,Niigata,55
Juvenile,23-30,2,Oita,24
Juvenile,23-30,2,Okayama,71
Juvenile,23-30,2,Okinawa,34
Juvenile,23-30,2,Osaka,203
Juvenile,23-30,2,Saga,21
Juvenile,23-30,2,Saitama,146
Juvenile,23-30,2,Shiga,24
Juvenile,23-30,2,Shimane,10
Juvenile,23-30,2,Shizuoka,102
Juvenile,23-30,2,Tochigi,80
Juvenile,23-30,2,Tokushima,20
Juvenile,23-30,2,Tokyo,209
Juvenile,23-30,2,Tottori,32
Juvenile,23-30,2,Toyama,44
Juvenile,23-30,2,Wakayama,35
Juvenile,23-30,2,Yamagata,33
Juvenile,23-30,2,Yamaguchi,73
Juvenile,23-30,2,Yamanashi,25
Juvenile,31-40,1,Aichi,391
Juvenile,31-40,1,Akita,85
Juvenile,31-40,1,Aomori,83
Juvenile,31-40,1,Chiba,407
Juvenile,31-40,1,Ehime,82
Juvenile,31-40,1,Fukui,44
Juvenile,31-40,1,Fukuoka,378
Juvenile,31-40,1,Fukushima,90
Juvenile,31-40,1,Gifu,122
Juvenile,31-40,1,Gunma,83
Juvenile,31-40,1,Hiroshima,115
Juvenile,31-40,1,Hokkaido,320
Juvenile,31-40,1,Hyōgo,283
Juvenile,31-40,1,Ibaraki,177
Juvenile,31-40,1,Ishikawa,58
Juvenile,31-40,1,Kagawa,61
Juvenile,31-40,1,Kagoshima,117
Juvenile,31-40,1,Kanagawa,589
Juvenile,31-40,1,Kochi,20
Juvenile,31-40,1,Kumamoto,126
Juvenile,31-40,1,Kyoto,101
Juvenile,31-40,1,Mie,112
Juvenile,31-40,1,Miyagi,138
Juvenile,31-40,1,Miyazaki,104
Juvenile,31-40,1,Nagano,98
Juvenile,31-40,1,Naoasaki,84
Juvenile,31-40,1,Nara,80
Juvenile,31-40,1,Niigata,119
Juvenile,31-40,1,Oita,71
Juvenile,31-40,1,Okayama,130
Juvenile,31-40,1,Okinawa,52
Juvenile,31-40,1,Osaka,495
Juvenile,31-40,1,Saga,41
Juvenile,31-40,1,Saitama,477
Juvenile,31-40,1,Shiga,69
Juvenile,31-40,1,Shimane,20
Juvenile,31-40,1,Shizuoka,202
Juvenile,31-40,1,Tochigi,101
Juvenile,31-40,1,Tokushima,36
Juvenile,31-40,1,Tokyo,818
Juvenile,31-40,1,Tottori,44
Juvenile,31-40,1,Toyama,61
Juvenile,31-40,1,Wakayama,61
Juvenile,31-40,1,Yamagata,72
Juvenile,31-40,1,Yamaguchi,123
Juvenile,31-40,1,Yamanashi,65
Juvenile,31-40,2,Aichi,155
Juvenile,31-40,2,Akita,46
Juvenile,31-40,2,Aomori,54
Juvenile,31-40,2,Chiba,153
Juvenile,31-40,2,Ehime,32
Juvenile,31-40,2,Fukui,27
Juvenile,31-40,2,Fukuoka,200
Juvenile,31-40,2,Fukushima,52
Juvenile,31-40,2,Gifu,34
Juvenile,31-40,2,Gunma,46
Juvenile,31-40,2,Hiroshima,50
Juvenile,31-40,2,Hokkaido,135
Juvenile,31-40,2,Hyōgo,97
Juvenile,31-40,2,Ibaraki,90
Juvenile,31-40,2,Ishikawa,32
Juvenile,31-40,2,Kagawa,29
Juvenile,31-40,2,Kagoshima,46
Juvenile,31-40,2,Kanagawa,192
Juvenile,31-40,2,Kochi,34
Juvenile,31-40,2,Kumamoto,66
Juvenile,31-40,2,Kyoto,47
Juvenile,31-40,2,Mie,58
Juvenile,31-40,2,Miyagi,61
Juvenile,31-40,2,Miyazaki,50
Juvenile,31-40,2,Nagano,42
Juvenile,31-40,2,Naoasaki,37
Juvenile,31-40,2,Nara,22
Juvenile,31-40,2,Niigata,46
Juvenile,31-40,2,Oita,20
Juvenile,31-40,2,Okayama,58
Juvenile,31-40,2,Okinawa,29
Juvenile,31-40,2,Osaka,204
Juvenile,31-40,2,Saga,19
Juvenile,31-40,2,Saitama,143
Juvenile,31-40,2,Shiga,19
Juvenile,31-40,2,Shimane,15
Juvenile,31-40,2,Shizuoka,91
Juvenile,31-40,2,Tochigi,66
Juvenile,31-40,2,Tokushima,22
Juvenile,31-40,2,Tokyo,273
Juvenile,31-40,2,Tottori,21
Juvenile,31-40,2,Toyama,49
Juvenile,31-40,2,Wakayama,22
Juvenile,31-40,2,Yamagata,52
Juvenile,31-40,2,Yamaguchi,48
Juvenile,31-40,2,Yamanashi,20
Juvenile,41-50,1,Aichi,69
Juvenile,41-50,1,Akita,28
Juvenile,41-50,1,Aomori,19
Juvenile,41-50,1,Chiba,70
Juvenile,41-50,1,Ehime,17
Juvenile,41-50,1,Fukui,11
Juvenile,41-50,1,Fukuoka,62
Juvenile,41-50,1,Fukushima,29
Juvenile,41-50,1,Gifu,11
Juvenile,41-50,1,Gunma,11
Juvenile,41-50,1,Hiroshima,30
Juvenile,41-50,1,Hokkaido,60
Juvenile,41-50,1,Hyōgo,50
Juvenile,41-50,1,Ibaraki,29
Juvenile,41-50,1,Ishikawa,10
Juvenile,41-50,1,Kagawa,9
Juvenile,41-50,1,Kagoshima,16
Juvenile,41-50,1,Kanagawa,119
Juvenile,41-50,1,Kochi,14
Juvenile,41-50,1,Kumamoto,25
Juvenile,41-50,1,Kyoto,9
Juvenile,41-50,1,Mie,15
Juvenile,41-50,1,Miyagi,24
Juvenile,41-50,1,Miyazaki,16
Juvenile,41-50,1,Nagano,27
Juvenile,41-50,1,Naoasaki,13
Juvenile,41-50,1,Nara,18
Juvenile,41-50,1,Niigata,27
Juvenile,41-50,1,Oita,18
Juvenile,41-50,1,Okayama,12
Juvenile,41-50,1,Okinawa,21
Juvenile,41-50,1,Osaka,105
Juvenile,41-50,1,Saga,14
Juvenile,41-50,1,Saitama,96
Juvenile,41-50,1,Shiga,7
Juvenile,41-50,1,Shimane,2
Juvenile,41-50,1,Shizuoka,35
Juvenile,41-50,1,Tochigi,30
Juvenile,41-50,1,Tokushima,11
Juvenile,41-50,1,Tokyo,178
Juvenile,41-50,1,Tottori,3
Juvenile,41-50,1,Toyama,16
Juvenile,41-50,1,Wakayama,5
Juvenile,41-50,1,Yamagata,17
Juvenile,41-50,1,Yamaguchi,17
Juvenile,41-50,1,Yamanashi,17
Juvenile,41-50,2,Aichi,22
Juvenile,41-50,2,Akita,10
Juvenile,41-50,2,Aomori,9
Juvenile,41-50,2,Chiba,21
Juvenile,41-50,2,Ehime,5
Juvenile,41-50,2,Fukui,2
Juvenile,41-50,2,Fukuoka,32
Juvenile,41-50,2,Fukushima,3
Juvenile,41-50,2,Gifu,9
Juvenile,41-50,2,Gunma,3
Juvenile,41-50,2,Hiroshima,7
Juvenile,41-50,2,Hokkaido,25
Juvenile,41-50,2,Hyōgo,25
Juvenile,41-50,2,Ibaraki,23
Juvenile,41-50,2,Ishikawa,6
Juvenile,41-50,2,Kagawa,3
Juvenile,41-50,2,Kagoshima,7
Juvenile,41-50,2,Kanagawa,38
Juvenile,41-50,2,Kumamoto,14
Juvenile,41-50,2,Kyoto,5
Juvenile,41-50,2,Mie,9
Juvenile,41-50,2,Miyagi,14
Juvenile,41-50,2,Miyazaki,14
Juvenile,41-50,2,Nagano,10
Juvenile,41-50,2,Naoasaki,5
Juvenile,41-50,2,Nara,4
Juvenile,41-50,2,Niigata,6
Juvenile,41-50,2,Oita,3
Juvenile,41-50,2,Okayama,13
Juvenile,41-50,2,Okinawa,7
Juvenile,41-50,2,Osaka,25
Juvenile,41-50,2,Saga,3
Juvenile,41-50,2,Saitama,24
Juvenile,41-50,2,Shiga,1
Juvenile,41-50,2,Shizuoka,13
Juvenile,41-50,2,Tochigi,10
Juvenile,41-50,2,Tokushima,5
Juvenile,41-50,2,Tokyo,47
Juvenile,41-50,2,Tottori,8
Juvenile,41-50,2,Toyama,2
Juvenile,41-50,2,Wakayama,7
Juvenile,41-50,2,Yamagata,4
Juvenile,41-50,2,Yamaguchi,10
Juvenile,41-50,2,Yamanashi,1
Juvenile,51-60,1,Aichi,16
Juvenile,51-60,1,Akita,6
Juvenile,51-60,1,Aomori,5
Juvenile,51-60,1,Chiba,6
Juvenile,51-60,1,Ehime,5
Juvenile,51-60,1,Fukui,4
Juvenile,51-60,1,Fukuoka,5
Juvenile,51-60,1,Fukushima,12
Juvenile,51-60,1,Gifu,9
Juvenile,51-60,1,Gunma,2
Juvenile,51-60,1,Hiroshima,7
Juvenile,51-60,1,Hokkaido,12
Juvenile,51-60,1,Hyōgo,7
Juvenile,51-60,1,Ibaraki,10
Juvenile,51-60,1,Kagawa,1
Juvenile,51-60,1,Kagoshima,2
Juvenile,51-60,1,Kanagawa,14
Juvenile,51-60,1,Kochi,1
Juvenile,51-60,1,Kumamoto,7
Juvenile,51-60,1,Kyoto,6
Juvenile,51-60,1,Mie,5
Juvenile,51-60,1,Miyagi,10
Juvenile,51-60,1,Miyazaki,3
Juvenile,51-60,1,Nagano,3
Juvenile,51-60,1,Naoasaki,2
Juvenile,51-60,1,Niigata,1
Juvenile,51-60,1,Okayama,8
Juvenile,51-60,1,Osaka,20
Juvenile,51-60,1,Saitama,21
Juvenile,51-60,1,Shiga,2
Juvenile,51-60,1,Shizuoka,8
Juvenile,51-60,1,Tochigi,7
Juvenile,51-60,1,Tokushima,2
Juvenile,51-60,1,Tokyo,28
Juvenile,51-60,1,Tottori,1
Juvenile,51-60,1,Toyama,2
Juvenile,51-60,1,Wakayama,1
Juvenile,51-60,1,Yamagata,1
Juvenile,51-60,1,Yamaguchi,6
Juvenile,51-60,2,Aichi,31
Juvenile,51-60,2,Akita,17
Juvenile,51-60,2,Aomori,3
Juvenile,51-60,2,Chiba,19
Juvenile,51-60,2,Ehime,10
Juvenile,51-60,2,Fukui,7
Juvenile,51-60,2,Fukuoka,17
Juvenile,51-60,2,Fukushima,12
Juvenile,51-60,2,Gifu,25
Juvenile,51-60,2,Gunma,13
Juvenile,51-60,2,Hiroshima,6
Juvenile,51-60,2,Hokkaido,29
Juvenile,51-60,2,Hyōgo,11
Juvenile,51-60,2,Ibaraki,29
Juvenile,51-60,2,Ishikawa,3
Juvenile,51-60,2,Kagawa,9
Juvenile,51-60,2,Kagoshima,2
Juvenile,51-60,2,Kanagawa,21
Juvenile,51-60,2,Kochi,2
Juvenile,51-60,2,Kumamoto,9
Juvenile,51-60,2,Kyoto,5
Juvenile,51-60,2,Mie,11
Juvenile,51-60,2,Miyagi,8
Juvenile,51-60,2,Miyazaki,9
Juvenile,51-60,2,Nagano,13
Juvenile,51-60,2,Naoasaki,7
Juvenile,51-60,2,Nara,3
Juvenile,51-60,2,Oita,7
Juvenile,51-60,2,Okayama,12
Juvenile,51-60,2,Osaka,25
Juvenile,51-60,2,Saga,3
Juvenile,51-60,2,Saitama,18
Juvenile,51-60,2,Shiga,1
Juvenile,51-60,2,Shizuoka,6
Juvenile,51-60,2,Tochigi,4
Juvenile,51-60,2,Tokushima,1
Juvenile,51-60,2,Tokyo,35
Juvenile,51-60,2,Tottori,1
Juvenile,51-60,2,Toyama,15
Juvenile,51-60,2,Wakayama,8
Juvenile,51-60,2,Yamagata,6
Juvenile,51-60,2,Yamaguchi,4
Juvenile,51-60,2,Yamanashi,2
Juvenile,61-64,1,Aichi,3
Juvenile,61-64,1,Akita,2
Juvenile,61-64,1,Aomori,1
Juvenile,61-64,1,Chiba,2
Juvenile,61-64,1,Fukuoka,2
Juvenile,61-64,1,Gifu,4
Juvenile,61-64,1,Hokkaido,2
Juvenile,61-64,1,Kagawa,2
